1.9	-0.482647	0.000552342	10.636	0.0557783	74.4025	0.645664
1.91	-0.480643	0.000565467	10.5535	0.055923	73.6957	0.644387
1.92	-0.478519	0.000570508	10.485	0.0553211	72.9	0.632515
1.93	-0.476368	0.00057488	10.3903	0.0546343	72.2477	0.619813
1.94	-0.474281	0.000575702	10.3052	0.0555158	71.3398	0.615637
1.95	-0.472139	0.000578258	10.2059	0.0566174	70.5923	0.607446
1.96	-0.470061	0.000578885	10.1465	0.0548626	70.0026	0.604781
1.97	-0.468103	0.000571439	10.0681	0.0547259	69.2182	0.593344
1.98	-0.466073	0.000553875	10.0029	0.0527085	68.4952	0.569966
1.99	-0.463943	0.000556068	9.9172	0.0512349	67.7287	0.543306
2.0	-0.461822	0.000546693	9.85256	0.0511336	67.0707	0.534734
